district,year,week,cases
"Matara 35 65 78 330 828 Name: 13, dtype: object",2022,26,57
"Batticaloa 11 27 32 3207 841 Name: 19, dtype: object",2022,26,4
"Ampara 5 7 9 51 101 Name: 20, dtype: object",2022,26,4
"Trincomalee Nil 37 8 126 949 Name: 21, dtype: object",2022,26,6
"Kalmunai 1 37 19 227 768 Name: 22, dtype: object",2022,26,2
"Kurunegala 45 94 78 663 1385 Name: 23, dtype: object",2022,26,43
"Puttalam 6 67 75 260 1410 Name: 24, dtype: object",2022,26,11
"Anuradhapura 11 29 None None None Name: 26, dtype: object",2022,26,10
"Polonnaruwa 6 16 21 32 140 Name: 28, dtype: object",2022,26,2
"Badulla 12 37 36 167 531 Name: 29, dtype: object",2022,26,11
"Monaragala 4 19 24 73 266 Name: 30, dtype: object",2022,26,5
"Rathnapura 13 130 153 None None Name: 32, dtype: object",2022,26,21
"Kegalle 15 116 154 None None Name: 35, dtype: object",2022,26,11
Dehiwala,2022,26,33
Piliyandala,2022,26,27
Homagama,2022,26,30
Kaduwela,2022,26,35
Kolonnawa,2022,26,27
Pitakotte,2022,26,61
Maharagama,2022,26,83
MC Colombo,2022,26,181
Moratuwa,2022,26,41
Nugegoda,2022,26,25
Boralesgamuwa,2022,26,20
Hanwella,2022,26,14
Kahathuduwa,2022,26,17
Battaramulla,2022,26,49
Ratmalana,2022,26,31
Egoda Uyana,2022,26,42
Gothatuwa,2022,26,56
Attanagalla,2022,26,43
Biyagama,2022,26,44
Gampaha,2022,26,25
Ja-Ela,2022,26,54
Katana,2022,26,24
Kelaniya,2022,26,37
Dompe,2022,26,22
Mahara,2022,26,37
MC Negombo,2022,26,43
Minuwangoda,2022,26,24
Mirigama,2022,26,8
Ragama,2022,26,15
Wattala,2022,26,27
"District None 2022 None Up to Week 27 None Name: 1, dtype: object",2022,27,2021
"None 27 26 27 Name: 4, dtype: object",2022,27,26
"Colombo 353 1004 777 4365 10050 Name: 5, dtype: object",2022,27,306
"Gampaha 164 516 385 1819 5425 Name: 6, dtype: object",2022,27,150
"Kalutara 65 332 229 820 3795 Name: 7, dtype: object",2022,27,47
"Kandy 41 332 314 524 2732 Name: 8, dtype: object",2022,27,43
"Matale 10 54 49 88 540 Name: 9, dtype: object",2022,27,7
"Nuwara Eliya Nil 11 9 38 103 Name: 10, dtype: object",2022,27,2
"Galle 21 160 135 258 2376 Name: 11, dtype: object",2022,27,18
"Hambantota 17 82 69 235 801 Name: 12, dtype: object",2022,27,27
"Matara 23 78 80 353 908 Name: 13, dtype: object",2022,27,35
"Vavuniya 2 6 1 30 56 Name: 17, dtype: object",2022,27,1
"Batticaloa 5 32 22 3212 863 Name: 19, dtype: object",2022,27,11
"Ampara Nil 9 6 51 107 Name: 20, dtype: object",2022,27,5
"Kalmunai 1 19 37 228 805 Name: 22, dtype: object",2022,27,1
"Kurunegala 28 78 91 691 1476 Name: 23, dtype: object",2022,27,45
"Puttalam 11 75 77 271 1487 Name: 24, dtype: object",2022,27,6
"Anuradhapura 16 19 None None None Name: 26, dtype: object",2022,27,11
"Polonnaruwa 1 21 15 33 155 Name: 28, dtype: object",2022,27,6
"Badulla 12 36 28 179 559 Name: 29, dtype: object",2022,27,12
"Monaragala 11 24 15 84 281 Name: 30, dtype: object",2022,27,4
"Rathnapura 40 153 132 None None Name: 32, dtype: object",2022,27,13
"Kegalle 15 154 125 None None Name: 35, dtype: object",2022,27,15
Dehiwala,2022,27,37
Piliyandala,2022,27,34
Homagama,2022,27,29
Kaduwela,2022,27,32
Kolonnawa,2022,27,23
Pitakotte,2022,27,57
Maharagama,2022,27,107
MC Colombo,2022,27,235
Moratuwa,2022,27,49
Nugegoda,2022,27,29
Boralesgamuwa,2022,27,21
Hanwella,2022,27,25
Kahathuduwa,2022,27,32
Battaramulla,2022,27,56
Ratmalana,2022,27,38
Egoda Uyana,2022,27,47
Gothatuwa,2022,27,83
Attanagalla,2022,27,37
Biyagama,2022,27,78
Gampaha,2022,27,27
Ja-Ela,2022,27,78
Katana,2022,27,28
Kelaniya,2022,27,66
Dompe,2022,27,14
Mahara,2022,27,40
MC Negombo,2022,27,35
"District None 2022 None Up to Week 28 None Name: 1, dtype: object",2022,28,2021
"None 28 27 28 Name: 4, dtype: object",2022,28,27
"Colombo 301 777 816 4666 10866 Name: 5, dtype: object",2022,28,353
"Gampaha 139 385 347 1958 5772 Name: 6, dtype: object",2022,28,164
"Kalutara 98 229 246 918 4041 Name: 7, dtype: object",2022,28,65
"Kandy 51 314 325 575 3057 Name: 8, dtype: object",2022,28,41
"Matale 11 49 34 99 574 Name: 9, dtype: object",2022,28,10
"Galle 7 135 146 265 2522 Name: 11, dtype: object",2022,28,21
"Hambantota 9 69 64 244 865 Name: 12, dtype: object",2022,28,17
"Matara 28 80 49 381 957 Name: 13, dtype: object",2022,28,23
"Kilinochchi Nil 2 Nil 13 86 Name: 15, dtype: object",2022,28,1
"Vavuniya 1 1 4 31 60 Name: 17, dtype: object",2022,28,2
"Batticaloa 5 22 26 3217 889 Name: 19, dtype: object",2022,28,5
"Kalmunai Nil 37 39 228 937 Name: 22, dtype: object",2022,28,1
"Kurunegala 61 91 90 752 1618 Name: 23, dtype: object",2022,28,28
"Puttalam 8 77 60 279 1526 Name: 24, dtype: object",2022,28,11
"Anuradhapura 16 3 None None None Name: 26, dtype: object",2022,28,16
"Polonnaruwa 1 15 10 34 215 Name: 28, dtype: object",2022,28,1
"Badulla 10 28 21 189 577 Name: 29, dtype: object",2022,28,12
"Monaragala 8 15 16 92 291 Name: 30, dtype: object",2022,28,11
"Rathnapura 24 132 132 None None Name: 32, dtype: object",2022,28,40
"Kegalle 20 125 142 None None Name: 35, dtype: object",2022,28,15
Dehiwala,2022,28,37
Piliyandala,2022,28,21
Homagama,2022,28,17
Kaduwela,2022,28,31
Kolonnawa,2022,28,15
PitaKotte/Nawala,2022,28,25
Maharagama,2022,28,71
MC Colombo,2022,28,188
Moratuwa,2022,28,29
Nugegoda,2022,28,34
Boralesgamuwa,2022,28,11
Hanwella/Avissawella,2022,28,15
Kahathuduwa/Wethara,2022,28,16
Battaramulla,2022,28,47
Ratmalana,2022,28,38
Egoda Uyana,2022,28,42
Gothatuwa,2022,28,91
Attanagalla/Veyangoda,2022,28,44
Biyagama,2022,28,45
Gampaha,2022,28,23
Ja-Ela,2022,28,36
Kelaniya,2022,28,57
Dompe/Kiridiwela/Pugoda,2022,28,19
Mahara,2022,28,20
Minuwangoda,2022,28,20
Ragama,2022,28,6
"District None 2022 None Up to Week 29 None Name: 1, dtype: object",2022,29,2021
"None 29 28 29 Name: 4, dtype: object",2022,29,28
"Colombo 243 816 669 4909 11535 Name: 5, dtype: object",2022,29,301
"Gampaha 145 347 498 2103 6270 Name: 6, dtype: object",2022,29,139
"Kalutara 70 246 251 988 4292 Name: 7, dtype: object",2022,29,98
"Kandy 25 325 265 600 3322 Name: 8, dtype: object",2022,29,51
"Matale 16 34 48 115 622 Name: 9, dtype: object",2022,29,11
"Nuwara Eliya 1 5 8 42 116 Name: 10, dtype: object",2022,29,3
"Galle 14 146 147 279 2669 Name: 11, dtype: object",2022,29,7
"Hambantota 11 64 69 255 934 Name: 12, dtype: object",2022,29,9
"Matara 23 49 37 404 994 Name: 13, dtype: object",2022,29,28
"Jaffna Nil 44 34 35 1944 Name: 14, dtype: object",2022,29,1
"Vavuniya Nil 4 1 31 61 Name: 17, dtype: object",2022,29,1
"Batticaloa 3 26 12 3220 901 Name: 19, dtype: object",2022,29,5
"Ampara 7 3 5 62 115 Name: 20, dtype: object",2022,29,4
"Trincomalee Nil 11 6 128 980 Name: 21, dtype: object",2022,29,2
"Kurunegala 61 90 69 813 1687 Name: 23, dtype: object",2022,29,61
"Puttalam 14 60 89 293 1615 Name: 24, dtype: object",2022,29,8
"Anuradhapura 10 18 None None None Name: 26, dtype: object",2022,29,16
"Polonnaruwa Nil 10 9 34 224 Name: 28, dtype: object",2022,29,1
"Badulla 15 21 25 204 602 Name: 29, dtype: object",2022,29,10
"Monaragala 19 16 8 111 299 Name: 30, dtype: object",2022,29,8
"Rathnapura 14 132 150 None None Name: 32, dtype: object",2022,29,24
"Kegalle 14 142 114 384 1428 Name: 34, dtype: object",2022,29,20
Dehiwala,2022,29,36
Piliyandala,2022,29,12
Homagama,2022,29,19
Kaduwela,2022,29,48
Kolonnawa,2022,29,16
Pitakotte,2022,29,34
Maharagama,2022,29,80
MC Colombo,2022,29,192
Moratuwa,2022,29,27
Nugegoda,2022,29,23
Boralesgamuwa,2022,29,14
Hanwella,2022,29,20
Kahathuduwa,2022,29,21
Battaramulla,2022,29,43
Ratmalana,2022,29,30
Egoda Uyana,2022,29,39
Gothatuwa,2022,29,85
Attanagalla,2022,29,29
Biyagama,2022,29,50
Divulapitiya,2022,29,1
Gampaha,2022,29,31
Ja-Ela,2022,29,37
Katana,2022,29,2
Kelaniya,2022,29,47
Dompe,2022,29,27
"District None 2022 None Up to Week 30 None Name: 1, dtype: object",2022,30,2021
"None 30 29 30 Name: 4, dtype: object",2022,30,29
"Colombo 253 669 485 5162 12020 Name: 5, dtype: object",2022,30,243
"Gampaha 119 498 433 2222 6703 Name: 6, dtype: object",2022,30,145
"Kalutara 56 251 167 1044 4459 Name: 7, dtype: object",2022,30,70
"Kandy 31 265 277 631 3599 Name: 8, dtype: object",2022,30,25
"Matale 13 48 34 128 656 Name: 9, dtype: object",2022,30,16
"Nuwara Eliya 1 8 4 43 120 Name: 10, dtype: object",2022,30,1
"Galle 12 147 91 291 2760 Name: 11, dtype: object",2022,30,14
"Hambantota 8 69 78 263 1012 Name: 12, dtype: object",2022,30,11
"Matara 15 37 43 419 1037 Name: 13, dtype: object",2022,30,23
"Mannar Nil Nil Nil 23 160 Name: 16, dtype: object",2022,30,1
"Batticaloa 1 12 8 3221 909 Name: 19, dtype: object",2022,30,3
"Ampara Nil 5 6 62 121 Name: 20, dtype: object",2022,30,7
"Kurunegala 61 69 60 874 1747 Name: 23, dtype: object",2022,30,61
"Puttalam 5 89 55 298 1670 Name: 24, dtype: object",2022,30,14
"Anuradhapura 3 15 None None None Name: 26, dtype: object",2022,30,10
"Badulla 11 25 20 215 622 Name: 29, dtype: object",2022,30,15
"Monaragala 4 8 15 115 314 Name: 30, dtype: object",2022,30,19
"Rathnapura 7 150 144 None None Name: 32, dtype: object",2022,30,14
"Kegalle 22 114 166 None None Name: 35, dtype: object",2022,30,14
Dehiwala,2022,30,15
Piliyandala,2022,30,14
Homagama,2022,30,18
Kaduwela,2022,30,36
Kolonnawa,2022,30,18
Pitakotte,2022,30,42
Maharagama,2022,30,69
MC Colombo,2022,30,161
Moratuwa,2022,30,40
Nugegoda,2022,30,17
Boralesgamuwa,2022,30,13
Hanwella,2022,30,23
Kahathuduwa,2022,30,22
Battaramulla,2022,30,28
Ratmalana,2022,30,25
Egoda Uyana,2022,30,29
Gothatuwa,2022,30,43
Attanagalla,2022,30,41
Biyagama,2022,30,47
Divulapitiya,2022,30,11
Gampaha,2022,30,23
Ja-Ela,2022,30,82
Katana,2022,30,26
Kelaniya,2022,30,69
Dompe,2022,30,16
Mahara,2022,30,40
"District None 2022 None Up to Week 31 None Name: 1, dtype: object",2022,31,2021
"None 31 30 31 Name: 4, dtype: object",2022,31,30
"Colombo 137 485 421 5299 12441 Name: 5, dtype: object",2022,31,253
"Gampaha 66 433 423 2288 7126 Name: 6, dtype: object",2022,31,119
"Kalutara 39 167 148 1083 4607 Name: 7, dtype: object",2022,31,56
"Kandy 22 277 207 653 3806 Name: 8, dtype: object",2022,31,31
"Matale 13 34 29 141 685 Name: 9, dtype: object",2022,31,13
"Nuwara Eliya 4 4 2 47 122 Name: 10, dtype: object",2022,31,1
"Galle 13 91 103 304 2863 Name: 11, dtype: object",2022,31,12
"Hambantota 7 78 64 270 1076 Name: 12, dtype: object",2022,31,8
"Matara 11 43 65 430 1102 Name: 13, dtype: object",2022,31,15
"Jaffna 1 45 35 38 2024 Name: 14, dtype: object",2022,31,2
"Vavuniya Nil Nil 2 32 63 Name: 17, dtype: object",2022,31,1
"Batticaloa 1 8 13 3222 922 Name: 19, dtype: object",2022,31,1
"Kurunegala 42 60 49 916 1796 Name: 23, dtype: object",2022,31,61
"Puttalam 7 55 63 305 1733 Name: 24, dtype: object",2022,31,5
"Anuradhapura 6 22 None None None Name: 26, dtype: object",2022,31,3
"Polonnaruwa Nil 12 8 52 244 Name: 28, dtype: object",2022,31,18
"Badulla 3 20 16 218 638 Name: 29, dtype: object",2022,31,11
"Monaragala 1 15 9 116 323 Name: 30, dtype: object",2022,31,4
"Rathnapura 18 144 92 None None Name: 32, dtype: object",2022,31,7
"Kegalle 7 166 119 None None Name: 35, dtype: object",2022,31,22
Dehiwala,2022,31,25
Piliyandala,2022,31,10
Homagama,2022,31,18
Kaduwela,2022,31,24
Kolonnawa,2022,31,8
Pitakotte,2022,31,17
Maharagama,2022,31,51
MC Colombo,2022,31,100
Moratuwa,2022,31,24
Nugegoda,2022,31,16
Hanwella/Avissawella,2022,31,15
Kahathuduwa/Wethara,2022,31,18
Battaramulla,2022,31,25
Ratmalana,2022,31,18
Egoda Uyana,2022,31,18
Gothatuwa,2022,31,39
Attanagalla,2022,31,20
Biyagama,2022,31,45
Divulapitiya,2022,31,20
Gampaha,2022,31,32
Ja-Ela,2022,31,63
Katana,2022,31,29
Kelaniya,2022,31,44
Dompe,2022,31,18
Mahara,2022,31,28
MC Negombo,2022,31,35
"District None 2022 None Up to Week 32 None Name: 1, dtype: object",2022,32,2021
"None 32 31 32 Name: 4, dtype: object",2022,32,31
"Colombo 104 421 313 5403 12754 Name: 5, dtype: object",2022,32,137
"Gampaha 20 423 370 2308 7496 Name: 6, dtype: object",2022,32,66
"Kalutara 27 148 124 1110 4731 Name: 7, dtype: object",2022,32,39
"Kandy 19 207 189 672 3995 Name: 8, dtype: object",2022,32,22
"Matale 15 29 29 156 714 Name: 9, dtype: object",2022,32,13
"Nuwara Eliya 3 2 3 50 125 Name: 10, dtype: object",2022,32,4
"Galle 4 103 50 308 2913 Name: 11, dtype: object",2022,32,13
"Hambantota 5 64 21 275 1097 Name: 12, dtype: object",2022,32,7
"Matara 20 65 47 450 1149 Name: 13, dtype: object",2022,32,11
"Jaffna Nil 35 25 38 2049 Name: 14, dtype: object",2022,32,1
"Batticaloa 2 13 17 3224 939 Name: 19, dtype: object",2022,32,1
"Kurunegala 13 49 49 929 1845 Name: 23, dtype: object",2022,32,42
"Puttalam 7 63 50 312 1783 Name: 24, dtype: object",2022,32,7
"Anuradhapura 7 6 None None None Name: 26, dtype: object",2022,32,6
"Badulla 7 16 20 225 658 Name: 29, dtype: object",2022,32,3
"Monaragala 7 9 8 123 331 Name: 30, dtype: object",2022,32,1
"Rathnapura 17 92 116 None None Name: 32, dtype: object",2022,32,18
"Kegalle 7 119 112 None None Name: 35, dtype: object",2022,32,7
Dehiwala,2022,32,11
Piliyandala,2022,32,15
Homagama,2022,32,9
Kaduwela,2022,32,31
Kolonnawa,2022,32,11
Pitakotte,2022,32,15
Maharagama,2022,32,39
MC Colombo,2022,32,96
Moratuwa,2022,32,23
Hanwella/Avissawella,2022,32,14
Battaramulla,2022,32,21
Ratmalana,2022,32,11
Egoda Uyana,2022,32,22
Gothatuwa,2022,32,32
Attanagalla,2022,32,16
Biyagama,2022,32,59
Gampaha,2022,32,25
Ja-Ela,2022,32,53
Katana,2022,32,33
Kelaniya,2022,32,51
Dompe,2022,32,10
Mahara,2022,32,23
"District None 2022 None Up to Week 33 None Name: 1, dtype: object",2022,33,2021
"None 33 32 33 Name: 4, dtype: object",2022,33,32
"Colombo 75 313 302 5478 13056 Name: 5, dtype: object",2022,33,104
"Gampaha 44 370 266 2352 7762 Name: 6, dtype: object",2022,33,20
"Kalutara 19 124 85 1129 4816 Name: 7, dtype: object",2022,33,27
"Kandy 20 189 243 692 4238 Name: 8, dtype: object",2022,33,19
"Matale 4 29 49 160 763 Name: 9, dtype: object",2022,33,15
"Nuwara Eliya Nil 3 5 50 130 Name: 10, dtype: object",2022,33,3
"Galle 4 50 59 312 2972 Name: 11, dtype: object",2022,33,4
"Hambantota 4 21 46 279 1143 Name: 12, dtype: object",2022,33,5
"Matara 13 47 46 463 1195 Name: 13, dtype: object",2022,33,20
"Mannar Nil 1 1 24 164 Name: 16, dtype: object",2022,33,1
"Vavuniya Nil 1 2 33 66 Name: 17, dtype: object",2022,33,1
"Batticaloa 3 17 8 3227 947 Name: 19, dtype: object",2022,33,2
"Trincomalee Nil 4 1 131 995 Name: 21, dtype: object",2022,33,3
"Kalmunai 1 21 30 230 1075 Name: 22, dtype: object",2022,33,1
"Kurunegala 8 49 33 937 1878 Name: 23, dtype: object",2022,33,13
"Puttalam 6 50 55 318 1838 Name: 24, dtype: object",2022,33,7
"Anuradhapura 3 6 None None None Name: 26, dtype: object",2022,33,7
"Badulla 4 20 15 229 673 Name: 29, dtype: object",2022,33,7
"Monaragala Nil 8 5 123 336 Name: 30, dtype: object",2022,33,7
"Rathnapura 10 116 87 None None Name: 32, dtype: object",2022,33,17
"Kegalle 3 112 80 423 1905 Name: 34, dtype: object",2022,33,7
Dehiwala,2022,33,14
Piliyandala,2022,33,12
Homagama,2022,33,9
Kaduwela,2022,33,20
Maharagama,2022,33,24
MC Colombo,2022,33,63
Moratuwa,2022,33,11
Nugegoda,2022,33,8
Battaramulla,2022,33,11
Ratmalana,2022,33,9
Egoda Uyana,2022,33,10
Gothatuwa,2022,33,36
Attanagalla,2022,33,21
Biyagama,2022,33,34
Gampaha,2022,33,37
Ja-Ela,2022,33,50
Kelaniya,2022,33,41
Mahara,2022,33,24
MC Negombo,2022,33,9
Minuwangoda,2022,33,17
"District None 2022 None Up to Week 34 None Name: 1, dtype: object",2022,34,2021
"None 34 33 34 Name: 4, dtype: object",2022,34,33
"Colombo 98 302 236 5576 13292 Name: 5, dtype: object",2022,34,75
"Gampaha 31 266 281 2383 8043 Name: 6, dtype: object",2022,34,44
"Kalutara 34 85 56 1163 4872 Name: 7, dtype: object",2022,34,19
"Kandy 15 243 206 707 4444 Name: 8, dtype: object",2022,34,20
"Matale 4 49 40 164 803 Name: 9, dtype: object",2022,34,4
"Galle 6 59 60 318 3032 Name: 11, dtype: object",2022,34,4
"Hambantota 6 46 30 285 1173 Name: 12, dtype: object",2022,34,4
"Matara 3 46 30 466 1225 Name: 13, dtype: object",2022,34,13
"Batticaloa 1 8 11 3228 958 Name: 19, dtype: object",2022,34,3
"Kalmunai Nil 30 37 230 1112 Name: 22, dtype: object",2022,34,1
"Kurunegala 14 33 31 951 1909 Name: 23, dtype: object",2022,34,8
"Puttalam 4 55 56 322 1894 Name: 24, dtype: object",2022,34,6
"Anuradhapura 5 10 None None None Name: 26, dtype: object",2022,34,3
"Polonnaruwa 4 5 6 59 263 Name: 28, dtype: object",2022,34,3
"Badulla 3 15 13 232 686 Name: 29, dtype: object",2022,34,4
"Rathnapura 7 87 55 None None Name: 32, dtype: object",2022,34,10
"Kegalle 5 80 94 None None Name: 35, dtype: object",2022,34,3
Dehiwala,2022,34,11
Homagama,2022,34,12
Kaduwela,2022,34,21
Maharagama,2022,34,22
MC Colombo,2022,34,64
Battaramulla,2022,34,12
Egoda Uyana,2022,34,13
Gothatuwa,2022,34,27
Attanagalla,2022,34,13
Biyagama,2022,34,22
Gampaha,2022,34,23
Ja-Ela,2022,34,49
Katana,2022,34,7
Kelaniya,2022,34,26
Mahara,2022,34,23
MC Negombo,2022,34,10
Minuwangoda,2022,34,18
"District None 2022 None None None Up to Week 35 None Name: 1, dtype: object",2022,35,2021
"None 35 34 35 None None Name: 4, dtype: object",2022,35,34
"Colombo 92 236 220 None None 5668 13512 Name: 5, dtype: object",2022,35,98
"Gampaha 45 281 262 None None 2428 8305 Name: 6, dtype: object",2022,35,31
"Kalutara 15 56 146 None None 1178 5018 Name: 7, dtype: object",2022,35,34
"Kandy 10 206 169 None None 717 4613 Name: 8, dtype: object",2022,35,15
"Matale 1 40 12 None None 165 815 Name: 9, dtype: object",2022,35,4
"Galle 10 60 60 None None 328 3092 Name: 11, dtype: object",2022,35,6
"Hambantota 4 30 20 None None 289 1193 Name: 12, dtype: object",2022,35,6
"Matara 11 30 44 None None 477 1269 Name: 13, dtype: object",2022,35,3
"Kilinochchi Nil 1 2 None None 14 100 Name: 15, dtype: object",2022,35,1
"Vavuniya Nil 2 1 None None 34 69 Name: 17, dtype: object",2022,35,1
"Batticaloa 2 11 2 None None 3230 960 Name: 19, dtype: object",2022,35,1
"Trincomalee Nil 6 6 None None 132 1007 Name: 21, dtype: object",2022,35,1
"Kurunegala 16 31 32 None None 967 1941 Name: 23, dtype: object",2022,35,14
"Puttalam 1 56 45 None None 323 1939 Name: 24, dtype: object",2022,35,4
"Anuradhapura 7 5 None None None None None Name: 26, dtype: object",2022,35,5
"Polonnaruwa Nil 6 5 None None 59 268 Name: 28, dtype: object",2022,35,4
"Badulla 5 13 15 None None 237 701 Name: 29, dtype: object",2022,35,3
"Rathnapura 8 55 50 None None Name: 32, dtype: object",2022,35,7
"Kegalle 3 94 87 None None Name: 35, dtype: object",2022,35,5
"District None 2022 None None None Up to Week 36 None Name: 1, dtype: object",2022,36,2021
"None 36 35 36 None None Name: 4, dtype: object",2022,36,35
"Colombo 123 220 151 None None 5791 13663 Name: 5, dtype: object",2022,36,92
"Gampaha 51 262 255 None None 2479 8560 Name: 6, dtype: object",2022,36,45
"Kalutara 28 146 69 None None 1206 5087 Name: 7, dtype: object",2022,36,15
"Kandy 12 169 117 None None 729 4730 Name: 8, dtype: object",2022,36,10
"Matale 4 12 22 None None 169 837 Name: 9, dtype: object",2022,36,1
"Nuwara Eliya 1 4 1 None None 54 138 Name: 10, dtype: object",2022,36,3
"Galle 1 60 42 None None 329 3134 Name: 11, dtype: object",2022,36,10
"Hambantota 2 20 26 None None 291 1219 Name: 12, dtype: object",2022,36,4
"Matara 2 44 25 None None 479 1294 Name: 13, dtype: object",2022,36,11
"Batticaloa 1 2 9 None None 3231 969 Name: 19, dtype: object",2022,36,2
"Kurunegala 5 32 29 None None 972 1970 Name: 23, dtype: object",2022,36,16
"Puttalam 7 45 56 None None 330 1995 Name: 24, dtype: object",2022,36,1
"Anuradhapura 3 6 None None None None None Name: 26, dtype: object",2022,36,7
"Badulla 1 15 19 None None 238 720 Name: 29, dtype: object",2022,36,5
"Rathnapura 7 50 49 None None Name: 32, dtype: object",2022,36,8
"Kegalle 4 87 62 None None Name: 35, dtype: object",2022,36,3
Dehiwala,2022,36,10
Kaduwela,2022,36,17
Maharagama,2022,36,20
MC Colombo,2022,36,69
Moratuwa,2022,36,10
Gothatuwa,2022,36,16
Attanagalla,2022,36,21
Biyagama,2022,36,26
Gampaha,2022,36,16
Ja-Ela,2022,36,27
Katana,2022,36,12
Kelaniya,2022,36,33
Mahara,2022,36,17
"District None 2022 None Up to Week 37 None Name: 1, dtype: object",2022,37,2021
"None 37 36 37 Name: 4, dtype: object",2022,37,36
"Colombo 107 151 149 5898 13812 Name: 5, dtype: object",2022,37,123
"Gampaha 58 255 257 2537 8817 Name: 6, dtype: object",2022,37,51
"Kalutara 25 69 69 1231 5156 Name: 7, dtype: object",2022,37,28
"Kandy 26 117 137 755 4867 Name: 8, dtype: object",2022,37,12
"Matale Nil 22 23 169 860 Name: 9, dtype: object",2022,37,4
"Nuwara Eliya 3 1 1 57 139 Name: 10, dtype: object",2022,37,1
"Galle 10 42 26 339 3160 Name: 11, dtype: object",2022,37,1
"Hambantota 6 26 11 297 1230 Name: 12, dtype: object",2022,37,2
"Matara 11 25 26 490 1320 Name: 13, dtype: object",2022,37,2
"Batticaloa Nil 9 15 3231 984 Name: 19, dtype: object",2022,37,1
"Ampara 1 2 1 64 132 Name: 20, dtype: object",2022,37,1
"Trincomalee 3 1 2 138 1010 Name: 21, dtype: object",2022,37,3
"Kalmunai Nil 35 17 232 1190 Name: 22, dtype: object",2022,37,2
"Kurunegala 9 29 13 981 1983 Name: 23, dtype: object",2022,37,5
"Puttalam 1 56 46 331 2041 Name: 24, dtype: object",2022,37,7
"Anuradhapura 2 4 None None None Name: 26, dtype: object",2022,37,3
"Badulla 4 19 16 242 736 Name: 29, dtype: object",2022,37,1
"Monaragala 1 7 9 128 368 Name: 30, dtype: object",2022,37,4
"Rathnapura 8 49 53 None None Name: 32, dtype: object",2022,37,7
"Kegalle 4 62 57 None None Name: 35, dtype: object",2022,37,4
Kaduwela,2022,37,10
Maharagama,2022,37,11
MC Colombo,2022,37,34
Gothatuwa,2022,37,13
Attanagalla,2022,37,20
Biyagama,2022,37,14
Divulapitiya,2022,37,8
Gampaha,2022,37,19
Ja-Ela,2022,37,34
Katana,2022,37,12
Kelaniya,2022,37,15
Dompe,2022,37,6
Mahara,2022,37,8
"District None 2022 None Up to Week 38 None Name: 1, dtype: object",2022,38,2021
"None 38 37 38 Name: 4, dtype: object",2022,38,37
